date,state,category,commodity,pricetype,currency,year,price,CPI,month,msp_year,Year,MSP_Wheat,year_month,Date,Diesel Price,Wheat Price (Indian Rupee per Metric Ton),Diesel ROC,Wheat ROC,Diesel / Wheat Price Ratio,date_x,Rainfall,ANNUAL,JF,MAM,JJAS,OND,index,0
1995-10-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1995,7.0,10.22,oct,1995,1995-96,380,1995-10,,,,,,,1995-10-15,80.7,2886.1,48.5,486.8,2169.0,181.8,,
1995-10-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1995,5.0,10.22,oct,1995,1995-96,380,1995-10,,,,,,,1995-10-15,,,,,,,,
1995-10-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1995,8.0,10.22,oct,1995,1995-96,380,1995-10,,,,,,,1995-10-15,143.1,843.4,27.1,195.2,366.4,254.7,,
1995-10-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1995,4.5,10.22,oct,1995,1995-96,380,1995-10,,,,,,,1995-10-15,,,,,,,,
1995-10-15,west bengal,cereals and tubers,Wheat,Retail,INR,1995,5.5,10.22,oct,1995,1995-96,380,1995-10,,,,,,,1995-10-15,86.4,1936.0,50.3,221.7,1411.0,253.1,,
1995-11-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1995,4.5,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,,,,,,,,
1995-11-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1995,6.5,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,94.0,2886.1,48.5,486.8,2169.0,181.8,,
1995-11-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1995,5.1,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,,,,,,,,
1995-11-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1995,8.0,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,107.9,843.4,27.1,195.2,366.4,254.7,,
1995-11-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1995,4.75,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,,,,,,,,
1995-11-15,west bengal,cereals and tubers,Wheat,Retail,INR,1995,5.5,10.22,nov,1995,1995-96,380,1995-11,,,,,,,1995-11-15,160.5,1936.0,50.3,221.7,1411.0,253.1,,
1995-12-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1995,4.75,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,,,,,,,,
1995-12-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1995,8.0,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,0.0,776.4,20.3,36.0,593.7,126.4,,
1995-12-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1995,6.5,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,7.1,2886.1,48.5,486.8,2169.0,181.8,,
1995-12-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1995,5.0,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,,,,,,,,
1995-12-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1995,8.0,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,3.7,843.4,27.1,195.2,366.4,254.7,,
1995-12-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1995,4.75,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,,,,,,,,
1995-12-15,west bengal,cereals and tubers,Wheat,Retail,INR,1995,5.5,10.22,dec,1995,1995-96,380,1995-12,,,,,,,1995-12-15,6.2,1936.0,50.3,221.7,1411.0,253.1,,
1996-01-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,16.0,644.6,46.5,17.3,560.7,20.2,,
1996-01-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,6.8,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,1.0,902.8,1.0,0.0,878.3,23.4,,
1996-01-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,,,,,,,,
1996-01-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,2.8,2610.0,11.8,213.0,1938.5,446.6,,
1996-01-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,0.1,975.2,0.1,9.9,788.7,176.5,,
1996-01-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,,,,,,,,
1996-01-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.6,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,,,,,,,,
1996-01-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jan,1995,1995-96,380,1996-01,,,,,,,1996-01-15,11.0,1504.0,24.2,117.0,1202.7,160.0,,
1996-02-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,21.7,1107.2,47.7,21.4,972.0,66.2,,
1996-02-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,5.75,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,30.5,644.6,46.5,17.3,560.7,20.2,,
1996-02-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,6.6,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,0.0,902.8,1.0,0.0,878.3,23.4,,
1996-02-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,,,,,,,,
1996-02-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,9.1,2610.0,11.8,213.0,1938.5,446.6,,
1996-02-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,0.0,975.2,0.1,9.9,788.7,176.5,,
1996-02-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,23.2,2466.9,36.0,616.4,1543.5,271.0,,
1996-02-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,5.75,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,,,,,,,,
1996-02-15,telangana,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,7.9,986.8,7.9,49.4,836.1,93.4,,
1996-02-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.75,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,,,,,,,,
1996-02-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,feb,1995,1995-96,380,1996-02,,,,,,,1996-02-15,13.2,1504.0,24.2,117.0,1202.7,160.0,,
1996-03-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,0.2,1107.2,47.7,21.4,972.0,66.2,,
1996-03-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,5.75,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,11.6,644.6,46.5,17.3,560.7,20.2,,
1996-03-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.8,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,,,,,,,,
1996-03-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,0.1,975.2,0.1,9.9,788.7,176.5,,
1996-03-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,101.6,2466.9,36.0,616.4,1543.5,271.0,,
1996-03-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,,,,,,,,
1996-03-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,5.0,1069.4,11.3,130.5,434.3,493.3,,
1996-03-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.75,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,,,,,,,,
1996-03-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,mar,1996,1996-97,475,1996-03,,,,,,,1996-03-15,10.4,1504.0,24.2,117.0,1202.7,160.0,,
1996-04-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,3.0,1107.2,47.7,21.4,972.0,66.2,,
1996-04-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,5.75,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,0.6,644.6,46.5,17.3,560.7,20.2,,
1996-04-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,7.4,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,0.0,902.8,1.0,0.0,878.3,23.4,,
1996-04-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,,,,,,,,
1996-04-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.8,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,,,,,,,,
1996-04-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,4.1,975.2,0.1,9.9,788.7,176.5,,
1996-04-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,99.2,2466.9,36.0,616.4,1543.5,271.0,,
1996-04-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,91.5,1069.4,11.3,130.5,434.3,493.3,,
1996-04-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.8,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,,,,,,,,
1996-04-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,apr,1996,1996-97,475,1996-04,,,,,,,1996-04-15,39.2,1504.0,24.2,117.0,1202.7,160.0,,
1996-05-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,18.2,1107.2,47.7,21.4,972.0,66.2,,
1996-05-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,5.75,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,5.1,644.6,46.5,17.3,560.7,20.2,,
1996-05-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,7.2,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,0.0,902.8,1.0,0.0,878.3,23.4,,
1996-05-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,7.9,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,,,,,,,,
1996-05-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,74.3,2610.0,11.8,213.0,1938.5,446.6,,
1996-05-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,5.7,975.2,0.1,9.9,788.7,176.5,,
1996-05-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,415.6,2466.9,36.0,616.4,1543.5,271.0,,
1996-05-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,34.0,1069.4,11.3,130.5,434.3,493.3,,
1996-05-15,telangana,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,13.6,986.8,7.9,49.4,836.1,93.4,,
1996-05-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,4.5,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,,,,,,,,
1996-05-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,4.35,8.98,may,1996,1996-97,475,1996-05,,,,,,,1996-05-15,67.5,1504.0,24.2,117.0,1202.7,160.0,,
1996-06-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,109.4,644.6,46.5,17.3,560.7,20.2,,
1996-06-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,7.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,123.9,902.8,1.0,0.0,878.3,23.4,,
1996-06-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,,,,,,,,
1996-06-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,9.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,572.4,2610.0,11.8,213.0,1938.5,446.6,,
1996-06-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,,,,,,,,
1996-06-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,162.3,975.2,0.1,9.9,788.7,176.5,,
1996-06-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,397.7,2466.9,36.0,616.4,1543.5,271.0,,
1996-06-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,,,,,,,,
1996-06-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,8.25,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,125.3,1069.4,11.3,130.5,434.3,493.3,,
1996-06-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,,,,,,,,
1996-06-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jun,1996,1996-97,475,1996-06,,,,,,,1996-06-15,336.0,1504.0,24.2,117.0,1202.7,160.0,,
1996-07-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,6.5,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,238.5,1107.2,47.7,21.4,972.0,66.2,,
1996-07-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,85.8,644.6,46.5,17.3,560.7,20.2,,
1996-07-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,7.4,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,374.6,902.8,1.0,0.0,878.3,23.4,,
1996-07-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.7,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,,,,,,,,
1996-07-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,7.5,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,281.0,975.2,0.1,9.9,788.7,176.5,,
1996-07-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,499.6,2466.9,36.0,616.4,1543.5,271.0,,
1996-07-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,5.8,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,,,,,,,,
1996-07-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,55.4,1069.4,11.3,130.5,434.3,493.3,,
1996-07-15,telangana,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,264.1,986.8,7.9,49.4,836.1,93.4,,
1996-07-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,,,,,,,,
1996-07-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,jul,1996,1996-97,475,1996-07,,,,,,,1996-07-15,251.3,1504.0,24.2,117.0,1202.7,160.0,,
1996-08-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,350.9,1107.2,47.7,21.4,972.0,66.2,,
1996-08-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,249.2,644.6,46.5,17.3,560.7,20.2,,
1996-08-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,7.8,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,228.5,902.8,1.0,0.0,878.3,23.4,,
1996-08-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,,,,,,,,
1996-08-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,9.25,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,327.4,2610.0,11.8,213.0,1938.5,446.6,,
1996-08-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,,,,,,,,
1996-08-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,7.5,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,184.1,975.2,0.1,9.9,788.7,176.5,,
1996-08-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,421.8,2466.9,36.0,616.4,1543.5,271.0,,
1996-08-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,5.8,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,,,,,,,,
1996-08-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,9.5,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,112.4,1069.4,11.3,130.5,434.3,493.3,,
1996-08-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,5.5,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,,,,,,,,
1996-08-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,aug,1996,1996-97,475,1996-08,,,,,,,1996-08-15,472.0,1504.0,24.2,117.0,1202.7,160.0,,
1996-09-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,7.5,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,162.5,1107.2,47.7,21.4,972.0,66.2,,
1996-09-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,6.5,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,116.3,644.6,46.5,17.3,560.7,20.2,,
1996-09-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,8.6,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,151.3,902.8,1.0,0.0,878.3,23.4,,
1996-09-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,6.75,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,,,,,,,,
1996-09-15,maharashtra,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,161.4,975.2,0.1,9.9,788.7,176.5,,
1996-09-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,224.4,2466.9,36.0,616.4,1543.5,271.0,,
1996-09-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,,,,,,,,
1996-09-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,10.5,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,141.2,1069.4,11.3,130.5,434.3,493.3,,
1996-09-15,telangana,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,160.2,986.8,7.9,49.4,836.1,93.4,,
1996-09-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,6.5,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,,,,,,,,
1996-09-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,sep,1996,1996-97,475,1996-09,,,,,,,1996-09-15,143.5,1504.0,24.2,117.0,1202.7,160.0,,
1996-10-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,66.2,1107.2,47.7,21.4,972.0,66.2,,
1996-10-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,6.5,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,19.9,644.6,46.5,17.3,560.7,20.2,,
1996-10-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,,,,,,,,
1996-10-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,7.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,,,,,,,,
1996-10-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,267.2,2466.9,36.0,616.4,1543.5,271.0,,
1996-10-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,,,,,,,,
1996-10-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,11.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,149.7,1069.4,11.3,130.5,434.3,493.3,,
1996-10-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,6.5,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,,,,,,,,
1996-10-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,oct,1996,1996-97,475,1996-10,,,,,,,1996-10-15,155.9,1504.0,24.2,117.0,1202.7,160.0,,
1996-11-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,0.0,1107.2,47.7,21.4,972.0,66.2,,
1996-11-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,0.0,644.6,46.5,17.3,560.7,20.2,,
1996-11-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,,,,,,,,
1996-11-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,7.1,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,,,,,,,,
1996-11-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,11.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,3.5,2466.9,36.0,616.4,1543.5,271.0,,
1996-11-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,7.65,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,,,,,,,,
1996-11-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,11.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,106.0,1069.4,11.3,130.5,434.3,493.3,,
1996-11-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,6.9,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,,,,,,,,
1996-11-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,nov,1996,1996-97,475,1996-11,,,,,,,1996-11-15,4.1,1504.0,24.2,117.0,1202.7,160.0,,
1996-12-15,bihar,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,0.0,1107.2,47.7,21.4,972.0,66.2,,
1996-12-15,delhi,cereals and tubers,Wheat,Retail,INR,1996,8.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,0.3,644.6,46.5,17.3,560.7,20.2,,
1996-12-15,gujarat,cereals and tubers,Wheat,Retail,INR,1996,9.2,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,0.0,902.8,1.0,0.0,878.3,23.4,,
1996-12-15,karnataka,cereals and tubers,Wheat,Retail,INR,1996,11.5,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,,,,,,,,
1996-12-15,kerala,cereals and tubers,Wheat,Retail,INR,1996,11.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,62.5,2610.0,11.8,213.0,1938.5,446.6,,
1996-12-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,1996,8.5,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,,,,,,,,
1996-12-15,meghalaya,cereals and tubers,Wheat,Retail,INR,1996,11.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,0.2,2466.9,36.0,616.4,1543.5,271.0,,
1996-12-15,rajasthan,cereals and tubers,Wheat,Retail,INR,1996,7.3,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,,,,,,,,
1996-12-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,1996,12.5,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,237.6,1069.4,11.3,130.5,434.3,493.3,,
1996-12-15,telangana,cereals and tubers,Wheat,Retail,INR,1996,9.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,7.8,986.8,7.9,49.4,836.1,93.4,,
1996-12-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,1996,7.25,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,,,,,,,,
1996-12-15,west bengal,cereals and tubers,Wheat,Retail,INR,1996,6.0,8.98,dec,1996,1996-97,475,1996-12,,,,,,,1996-12-15,0.0,1504.0,24.2,117.0,1202.7,160.0,,
1997-01-15,delhi,cereals and tubers,Wheat,Retail,INR,1997,8.0,7.16,jan,1996,1996-97,475,1997-01,,,,,,,1997-01-15,6.6,668.6,8.8,87.9,457.5,114.4,,
1997-01-15,gujarat,cereals and tubers,Wheat,Retail,INR,1997,8.9,7.16,jan,1996,1996-97,475,1997-01,,,,,,,1997-01-15,0.7,1068.9,0.7,7.1,1051.3,9.8,,
1997-01-15,karnataka,cereals and tubers,Wheat,Retail,INR,1997,12.5,7.16,jan,1996,1996-97,475,1997-01,,,,,,,1997-01-15,,,,,,,,
