date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15-06-2022,Madhya Pradesh,Ujjain,Ujjain,5072,23.18,75.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.8,0.43
15-06-2022,Maharashtra,Amravati,Raipur,958,21.58,77.27,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.28,0.43
15-06-2022,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40.37,0.52
15-06-2022,Maharashtra,Nashik,Nashik,4680,19.97,73.82,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.44
15-06-2022,Maharashtra,Pune,Maharashtra_Pune,4750,18.52,73.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36.1,0.46
15-06-2022,Maharashtra,Raigarh,Mangaon-raigad,6108,18.24,73.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.43,0.44
15-06-2022,Manipur,West Imphal,Imphal,4665,24.82,93.94,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.44
15-06-2022,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31,0.4
15-06-2022,Meghalaya,Jaintia Hills,Jowai,4670,25.45,92.2,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.41
15-06-2022,Mizoram,Aizawl,Aizawl,924,23.72,92.71,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40,0.51
15-06-2022,Nagaland,Dimapur,Dimapur,936,25.9,93.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.45
15-06-2022,Orissa,Cuttack,Cuttack,932,20.5,85.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.97,0.45
15-06-2022,Orissa,Koraput,Jeypore,4668,18.86,82.57,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.41
15-06-2022,Orissa,Sundargarh,Rourkela,1783,22.26,84.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.44
15-06-2022,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.93,0.51
15-06-2022,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-06-2022,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30.42,0.39
15-06-2022,Rajasthan,Kota,Kota,951,25.18,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.39,0.31
15-06-2022,Sikkim,East,Gangtok,4661,27.33,88.61,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-06-2022,Tamil Nadu,Cuddalore,Cuddalore,4656,11.75,79.77,cereals and tubers,Wheat,84,KG,actual,Retail,INR,41.28,0.53
15-06-2022,Tamil Nadu,Dharmapuri,Dharmapuri,4659,12.12,78.16,cereals and tubers,Wheat,84,KG,actual,Retail,INR,37.77,0.48
15-06-2022,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,cereals and tubers,Wheat,84,KG,actual,Retail,INR,37.24,0.48
15-06-2022,Tamil Nadu,Tirunelveli Kattabo,Tirunelveli,4694,8.71,77.76,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38,0.49
15-06-2022,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.44
15-06-2022,Telangana,Karimnagar,Karimnagar,4671,18.44,79.13,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.41
15-06-2022,Telangana,Mahbubnagar,Jadcherla,4666,16.76,78.14,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-06-2022,Telangana,Nalgonda,Suryapet,4692,17.14,79.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.76,0.46
15-06-2022,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.82,0.32
15-06-2022,Uttar Pradesh,Aligarh,Aligarh,6009,27.88,78.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,19.33,0.25
15-06-2022,Uttar Pradesh,Bareilly,Bareilly,6007,28.36,79.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.77,0.28
15-06-2022,Uttar Pradesh,Gorakhpur,Gorakhpur,4662,26.76,83.37,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.03,0.27
15-06-2022,Uttar Pradesh,Jhansi,Jhansi,4669,25.46,78.57,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-06-2022,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.27
15-06-2022,Uttar Pradesh,Kaushambi,Allahabad,4649,25.45,81.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.14,0.33
15-06-2022,Uttar Pradesh,Meerut,Meerut,4677,28.99,77.71,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.62,0.33
15-06-2022,Uttar Pradesh,Saharanpur,Saharanpur,6082,29.96,77.54,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.48,0.3
15-06-2022,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.56,0.3
15-06-2022,Uttarakhand,Haridwar,Haridwar,4664,29.95,78.16,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.96,0.29
15-06-2022,Uttarakhand,Naini Tal,Haldwani,4663,29.22,79.51,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.36
15-06-2022,Uttarakhand,Udham Singh Nagar,Rudrapur,4688,28.99,79.41,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-06-2022,West Bengal,Birbhum,Rampurhat,4686,24.17,87.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-06-2022,West Bengal,Maldah,Malda,4674,25.01,88.14,cereals and tubers,Wheat,84,KG,actual,Retail,INR,17.07,0.22
15-06-2022,West Bengal,Uttar Dinajpur,Raiganj,4684,25.63,88.13,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23,0.29
15-07-2022,Andhra Pradesh,Chittoor,Tirupathi,4695,13.63,79.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38,0.48
15-07-2022,Andhra Pradesh,Kurnool,Kurnool,4673,15.83,78.04,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.33,0.49
15-07-2022,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,4699,17.69,83.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.29,0.42
15-07-2022,Bihar,Araria,Araria,5909,26.13,87.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.63,0.31
15-07-2022,Bihar,Gaya,Bihar_Gaya,4749,24.79,85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.32,0.29
15-07-2022,Bihar,Madhubani,Madhubani,5904,26.36,86.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.28,0.27
15-07-2022,Bihar,Muzaffarpur,Muzzafarpur,4678,26.12,85.39,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.81,0.27
15-07-2022,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-07-2022,Bihar,Purba Champaran,Motihari,5906,26.64,84.9,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.03,0.28
15-07-2022,Bihar,Saharsa,Saharsa,5903,25.88,86.59,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.45,0.29
15-07-2022,Bihar,Saran,Saran,5901,25.78,84.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.55,0.28
15-07-2022,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.58,0.3
15-07-2022,Chhattisgarh,Bastar,Jagdalpur,4667,19.09,82.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.35
15-07-2022,Chhattisgarh,Bilaspur,Bilaspur,4654,22.08,82.14,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.1,0.39
15-07-2022,Chhattisgarh,Dantewada,Dantewada,6161,18.89,81.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,37.81,0.47
15-07-2022,Chhattisgarh,Durg,Durg,4660,21.2,81.29,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.8,0.4
15-07-2022,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24,0.3
15-07-2022,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.05,0.48
15-07-2022,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33,0.41
15-07-2022,Gujarat,Kachchh,Bhuj,4653,23.24,69.67,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.52,0.41
15-07-2022,Gujarat,Narmada,Selamba,6162,21.52,73.82,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.8,0.41
15-07-2022,Gujarat,Rajkot,Rajkot,959,22.3,70.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.83,0.41
15-07-2022,Gujarat,The Dangs,Waghai,6106,20.77,73.5,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-07-2022,Gujarat,Vadodara,Bodeli,6163,22.27,73.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.86,0.36
15-07-2022,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25,0.31
15-07-2022,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.39,0.28
15-07-2022,Haryana,Karnal,Karnal,948,29.68,76.98,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26,0.33
15-07-2022,Haryana,Panchkula,Panchkula,1782,30.69,76.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.26,0.3
15-07-2022,Himachal Pradesh,Solan,Solan,4690,30.91,77.1,cereals and tubers,Wheat,84,KG,actual,Retail,INR,27,0.34
15-07-2022,Jharkhand,Dhanbad,Dhanbad,6164,23.8,86.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.67,0.36
15-07-2022,Jharkhand,Lohardaga,Lohardaga,5676,23.43,84.68,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.07,0.31
15-07-2022,Jharkhand,Purba Singhbhum,Jamshedpur,6165,22.81,86.21,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29,0.36
15-07-2022,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-07-2022,Jharkhand,Sahibganj,Sahibganj,5674,25.24,87.63,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.25
15-07-2022,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36.48,0.46
15-07-2022,Karnataka,Belgaum,Belagavi,5679,15.86,74.51,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.65,0.45
15-07-2022,Karnataka,Bijapur,Vijayapur,5685,16.83,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.42,0.42
15-07-2022,Karnataka,Dakshin Kannad,Mangalore,4675,12.91,74.86,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40.84,0.51
15-07-2022,Karnataka,Gulbarga,Kalaburagi,5680,17.33,76.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31,0.39
15-07-2022,Karnataka,Tumkur,Tumakuru,5681,13.34,77.1,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.13,0.43
15-07-2022,Kerala,Kozhikode,Kozhikode,1781,11.26,75.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.92,0.49
15-07-2022,Kerala,Wayanad,Wayanad,4701,11.7,76.08,cereals and tubers,Wheat,84,KG,actual,Retail,INR,44,0.55
15-07-2022,Madhya Pradesh,Indore,Indore,942,22.72,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.23,0.32
15-07-2022,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.07,0.33
15-07-2022,Madhya Pradesh,Jhabua,Jhabua,5069,22.77,74.59,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29.21,0.37
15-07-2022,Madhya Pradesh,Sagar,Sagar,4689,23.84,78.74,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.34,0.29
15-07-2022,Madhya Pradesh,Ujjain,Ujjain,5072,23.18,75.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.06,0.39
15-07-2022,Maharashtra,Bid,Nagpur,956,18.87,76.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29.55,0.37
15-07-2022,Maharashtra,Nashik,Nashik,4680,19.97,73.82,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.03,0.43
15-07-2022,Maharashtra,Raigarh,Mangaon-raigad,6108,18.24,73.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.13,0.42
15-07-2022,Manipur,West Imphal,Imphal,4665,24.82,93.94,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.43
15-07-2022,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.27,0.39
15-07-2022,Meghalaya,Jaintia Hills,Jowai,4670,25.45,92.2,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.4
15-07-2022,Meghalaya,West Garo Hills,Tura,4696,25.51,90.2,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.44
15-07-2022,Mizoram,Aizawl,Aizawl,924,23.72,92.71,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40,0.5
15-07-2022,Orissa,Bolangir,Balangir,5074,20.7,83.49,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.44
15-07-2022,Orissa,Cuttack,Cuttack,932,20.5,85.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.84,0.45
15-07-2022,Orissa,Ganjam,Berhampur,4652,19.31,84.79,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.44
15-07-2022,Orissa,Koraput,Jeypore,4668,18.86,82.57,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.4
15-07-2022,Orissa,Mayurbhanj,Baripada,5073,21.93,86.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.65,0.45
15-07-2022,Orissa,Sambalpur,Sambalpur,961,21.45,83.97,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.39,0.39
15-07-2022,Orissa,Sundargarh,Rourkela,1783,22.26,84.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.43
15-07-2022,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.19,0.49
15-07-2022,Punjab,Amritsar,Amritsar,925,31.63,74.87,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.94,0.3
15-07-2022,Punjab,Bathinda,Bathinda,973,30.2,74.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-07-2022,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-07-2022,Rajasthan,Ajmer,Ajmer,6011,26.46,74.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.5,0.42
15-07-2022,Rajasthan,Bharatpur,Bharatpur,5899,27.22,77.5,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.27,0.32
15-07-2022,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.5,0.33
15-07-2022,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.09,0.39
15-07-2022,Rajasthan,Kota,Kota,951,25.18,75.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25,0.31
15-07-2022,Sikkim,East,Gangtok,4661,27.33,88.61,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-07-2022,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.39,0.48
15-07-2022,Tamil Nadu,Coimbatore,Coimbatore,4655,11.02,76.96,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.6,0.48
15-07-2022,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,cereals and tubers,Wheat,84,KG,actual,Retail,INR,42.06,0.53
15-07-2022,Tamil Nadu,Ramanathapuram,Ramanathapuram,4685,9.36,78.84,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.32,0.44
15-07-2022,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36.55,0.46
15-07-2022,Tamil Nadu,Vellore,Vellore,4698,12.92,79.13,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.1,0.49
15-07-2022,Telangana,Adilabad,Adilabad,4648,19.67,78.53,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.96,0.45
15-07-2022,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.43
15-07-2022,Telangana,Karimnagar,Karimnagar,4671,18.44,79.13,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.4
15-07-2022,Telangana,Mahbubnagar,Jadcherla,4666,16.76,78.14,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-07-2022,Telangana,Nalgonda,Suryapet,4692,17.14,79.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.44
15-07-2022,Uttar Pradesh,Agra,Agra,922,27.18,78.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25,0.31
15-07-2022,Uttar Pradesh,Aligarh,Aligarh,6009,27.88,78.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-07-2022,Uttar Pradesh,Bareilly,Bareilly,6007,28.36,79.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.23,0.28
15-07-2022,Uttar Pradesh,Faizabad,Ayodhya,6080,26.79,82.2,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.45,0.29
15-07-2022,Uttar Pradesh,Jhansi,Jhansi,4669,25.46,78.57,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.19,0.28
15-07-2022,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.39,0.27
15-07-2022,Uttar Pradesh,Kaushambi,Allahabad,4649,25.45,81.85,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.46,0.33
15-07-2022,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.29,0.29
15-07-2022,Uttar Pradesh,Meerut,Meerut,4677,28.99,77.71,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.77,0.32
15-07-2022,Uttar Pradesh,Mirzapur,Mirzapur (vindhyanchal),6083,25.16,82.5,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.45,0.31
15-07-2022,Uttar Pradesh,Moradabad,Moradabad,6008,28.84,78.77,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21.48,0.27
15-07-2022,Uttar Pradesh,Saharanpur,Saharanpur,6082,29.96,77.54,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.44,0.31
15-07-2022,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.29,0.32
15-07-2022,Uttarakhand,Haridwar,Haridwar,4664,29.95,78.16,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.13,0.29
15-07-2022,Uttarakhand,Udham Singh Nagar,Rudrapur,4688,28.99,79.41,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.14,0.28
15-07-2022,West Bengal,Birbhum,Rampurhat,4686,24.17,87.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-07-2022,West Bengal,Darjiling,Siliguri,964,26.72,88.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,31.91,0.4
15-07-2022,West Bengal,Uttar Dinajpur,Raiganj,4684,25.63,88.13,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.87,0.29
15-07-2022,West Bengal,West Midnapore,Kharagpur,4672,22.34,87.23,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22,0.28
15-08-2022,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.92,0.49
15-08-2022,Andhra Pradesh,Chittoor,Tirupathi,4695,13.63,79.42,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38,0.48
15-08-2022,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,42.35,0.53
15-08-2022,Andhra Pradesh,Kurnool,Kurnool,4673,15.83,78.04,cereals and tubers,Wheat,84,KG,actual,Retail,INR,40,0.5
15-08-2022,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,4699,17.69,83.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.13,0.44
15-08-2022,Bihar,Araria,Araria,5909,26.13,87.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.97,0.33
15-08-2022,Bihar,Banka,Bhagalpur,927,24.88,86.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.35,0.36
15-08-2022,Bihar,Darbhanga,Darbhanga,4657,26.15,85.89,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.63,0.33
15-08-2022,Bihar,Khagaria,Khagaria,5911,25.51,86.48,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.97,0.31
15-08-2022,Bihar,Madhubani,Madhubani,5904,26.36,86.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,21,0.26
15-08-2022,Bihar,Muzaffarpur,Muzzafarpur,4678,26.12,85.39,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.58,0.28
15-08-2022,Bihar,Nawada,Nawada,5910,24.89,85.54,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.79,0.32
15-08-2022,Bihar,Patna,Patna,957,25.6,85.12,cereals and tubers,Wheat,84,KG,actual,Retail,INR,23.13,0.29
15-08-2022,Bihar,Purnia,Purnia,4682,25.78,87.48,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29.32,0.37
15-08-2022,Bihar,Rohtas,Rohtas (sasaram),5905,24.95,84.01,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.84,0.36
15-08-2022,Bihar,Saharsa,Saharsa,5903,25.88,86.59,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25.23,0.32
15-08-2022,Bihar,Saran,Saran,5901,25.78,84.75,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.03,0.33
15-08-2022,Chhattisgarh,Bastar,Jagdalpur,4667,19.09,82.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.35
15-08-2022,Chhattisgarh,Bilaspur,Bilaspur,4654,22.08,82.14,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32,0.4
15-08-2022,Chhattisgarh,Dantewada,Dantewada,6161,18.89,81.35,cereals and tubers,Wheat,84,KG,actual,Retail,INR,33.58,0.42
15-08-2022,Chhattisgarh,Durg,Durg,4660,21.2,81.29,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.47,0.43
15-08-2022,Chhattisgarh,Surguja,Ambikapur,4650,23.12,83.2,cereals and tubers,Wheat,84,KG,actual,Retail,INR,18.48,0.23
15-08-2022,Delhi,Delhi,Delhi,934,28.67,77.22,cereals and tubers,Wheat,84,KG,actual,Retail,INR,24.52,0.31
15-08-2022,Goa,North Goa,Panaji,1393,15.48,73.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.11,0.48
15-08-2022,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36.14,0.45
15-08-2022,Gujarat,Kachchh,Bhuj,4653,23.24,69.67,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35,0.44
15-08-2022,Gujarat,Narmada,Selamba,6162,21.52,73.82,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34,0.43
15-08-2022,Gujarat,Rajkot,Rajkot,959,22.3,70.78,cereals and tubers,Wheat,84,KG,actual,Retail,INR,32.83,0.41
15-08-2022,Gujarat,Surat,Surat,4691,21.17,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28,0.35
15-08-2022,Gujarat,The Dangs,Waghai,6106,20.77,73.5,cereals and tubers,Wheat,84,KG,actual,Retail,INR,30,0.38
15-08-2022,Gujarat,Valsad,Vapi,6107,20.38,72.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,28.14,0.35
15-08-2022,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,cereals and tubers,Wheat,84,KG,actual,Retail,INR,25,0.31
15-08-2022,Haryana,Hisar,Hisar,940,29.17,75.72,cereals and tubers,Wheat,84,KG,actual,Retail,INR,22.94,0.29
15-08-2022,Jharkhand,Dhanbad,Dhanbad,6164,23.8,86.43,cereals and tubers,Wheat,84,KG,actual,Retail,INR,29.52,0.37
15-08-2022,Jharkhand,Lohardaga,Lohardaga,5676,23.43,84.68,cereals and tubers,Wheat,84,KG,actual,Retail,INR,26.9,0.34
15-08-2022,Jharkhand,Sahibganj,Sahibganj,5674,25.24,87.63,cereals and tubers,Wheat,84,KG,actual,Retail,INR,20,0.25
15-08-2022,Karnataka,Bangalore Urban,Bengaluru (east range),5678,12.99,77.71,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.06,0.44
15-08-2022,Karnataka,Belgaum,Belagavi,5679,15.86,74.51,cereals and tubers,Wheat,84,KG,actual,Retail,INR,35.84,0.45
15-08-2022,Karnataka,Davanagere,Dhavanagere,5683,14.46,75.92,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36,0.45
15-08-2022,Karnataka,Dharwad,Dharwad,935,15.47,75.02,cereals and tubers,Wheat,84,KG,actual,Retail,INR,36,0.45
15-08-2022,Karnataka,Mysore,Mysore,4679,12.3,76.64,cereals and tubers,Wheat,84,KG,actual,Retail,INR,37,0.47
15-08-2022,Karnataka,Shimoga,Shivamogga,5684,13.93,75.57,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.68,0.5
15-08-2022,Karnataka,Tumkur,Tumakuru,5681,13.34,77.1,cereals and tubers,Wheat,84,KG,actual,Retail,INR,34.55,0.43
15-08-2022,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,cereals and tubers,Wheat,84,KG,actual,Retail,INR,38.83,0.49
15-08-2022,Kerala,Palakkad,Palakkad,4681,10.76,76.66,cereals and tubers,Wheat,84,KG,actual,Retail,INR,39.04,0.49
15-08-2022,Kerala,Thrissur,Thrissur,4693,10.53,76.21,cereals and tubers,Wheat,84,KG,actual,Retail,INR,42.09,0.53
